id,name,description,category,difficulty,region,lat,lon,duration,distance_km,base_visits,family_friendly,dog_friendly,accessible,has_water,price_type,season,duration_hours,official_url
ein-ayov,עין איוב ומפל איוב,"מעיין ומפל נסתר בגליל התחתון, סמוך לכפר נחום ולחוף הצפוני של הכנרת - יעד קטן ופחות מוכר שדורש קצת חיפוש, אך מתגמל בבריכת-מים צלולה בצל עצים.",water,medium,north,32.872285,35.5524399,שעה-שעה וחצי,1.5,70,true,false,false,true,free,,1.25,
ein-al-balad,עין אל בלד,"מעיין הכפר הדרוזי בעוספיא, עם בריכת-אבן ותיקה במרכז הכפר - אתר תיירותי ומקומי כאחד, חלק ממורשת הכפר.",water,easy,north,32.7196252,35.0715348,כחצי שעה,0.3,90,true,false,true,true,free,,0.5,
lm-9d7f48cf,עין אל בלד,עין אל בלד — מעיין / מקור מים באזור ירושלים / הרי יהודה והשפלה,water,easy,jerusalem,31.743927,35.146051,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-alon,עין אלון,"מעיין קטן בלב הכרמל, סמוך לבית אורן ולאנדרטה לזכר נספי שריפת הכרמל - נקודת-מים שקטה בתוך יער.",water,medium,north,32.72688,35.022907,שעה,1.5,45,true,false,false,true,free,,1,
tiuli-1396,עין אשחר ועין מירב: מסלול מעגלי בין מעיינות נחל געתון,"טיול לאורך נחל ומקווי מים בצפון הארץ, באורך של כ-3.5 ק""מ ברמת קושי קלה.",water,easy,north,33.015297,35.201453,כשעה,3.5,2313,false,false,false,false,free,,,
lm-603ab69a,עין אשקף,עין אשקף — מעיין / מקור מים באזור ירושלים / הרי יהודה והשפלה,water,easy,jerusalem,31.756634,35.126874,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-4e14954d,עין בוקק,עין בוקק — מעיין / מסלול מים באזור ים המלח,water,easy,deadsea,31.2,35.36,,0,0,true,false,false,true,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
tiuli-3,"עין בוקק, נחל בוקק וצוק תמרור","מסלול טיול לאורך נחל ומקווי מים, באזור ים המלח ומדבר יהודה, באורך כ-10 ק""מ ברמת קושי בינונית.",water,medium,deadsea,31.174,35.3064,כ-3 שעות,10,483,false,false,false,false,free,,,
ein-gones,עין ג'ונס,"מעיין מים חמים ברמת הגולן עם בריכות טבעיות ומרחצאות עתיקים, יעד תיירותי מבוקש הפתוח לאורך כל השנה.",water,easy,north,32.6820921,35.6664943,כשעה,1,650,true,false,false,true,free,,1,
ein-gonen,עין ג'ונס,"מעיין חם טבעי עם ריח גופרית, בתוך שרידי מבנים עתיקים ומרחצאות רומיים, סמוך לחמת גדר - חוויית-טבע בלתי-אמצעית ופחות מוסדרת מהאתר המסחרי הסמוך.",heritage,medium,north,32.6820921,35.6664943,שעה,0.5,1654,false,false,false,true,free,,1,
eingedi,עין גדי,"שמורת טבע מדברית עם מעיינות מים מתוקים היורדים אל ים המלח, ובית גידול טבעי ליעלים ולשפני סלע.",reserves,easy,deadsea,31.4618,35.3822,2 שעות,2.8,22100,false,false,false,false,free,,,
ein-dvir,עין דביר,"בריכת מעיין נעימה בסמוך לקיבוץ עמיעד, עם דק-עץ ופינות-ישיבה מוצלות - יעד קליל ונגיש למשפחות באזור רמת כורזים.",water,easy,north,32.925641,35.557463,כחצי שעה,0.5,130,true,false,false,true,free,,0.5,
lm-3fe319ff,עין דור,עין דור — מעיין / מקור מים באזור צפון / גליל תחתון עמקים וגלבוע,water,easy,north,32.642525,35.391611,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-divsha,עין דיבשה,"מעיין זורם קטן וצלול בגליל העליון, עם מסלול-הליכה קליל בתוך אפיק הנחל - יעד רגוע ומוצל, פחות עמוס מהמעיינות הגדולים בסביבה.",water,easy,north,33.09,35.6472222,כחצי שעה,1,150,true,false,false,true,free,,0.5,
ein-hadayag,עין הדייג,"מעיין צלול ונסתר בלב עמק החולה, סמוך ליסוד המעלה - נחל קטן וירוק המספק פינת-טבע שקטה הרחק מהעין.",water,easy,north,33.073438,35.5881812,כחצי שעה,0.5,80,true,false,false,true,free,,0.5,
ein-hod,עין הוד,"כפר-אמנים ציורי במורדות הכרמל, המאכלס גלריות, בתי-קפה וסדנאות-אמנות בבתי-אבן ישנים - שילוב נדיר של נוף כרמל ירוק וסצנת-תרבות פעילה, מתאים לטיול-בוקר רגוע.",urban,easy,north,32.700292,34.982716,שעה-שעתיים,1,130,true,false,false,false,free,,1.5,
ein-hamesayaat,עין המסייעת (המעיין המסתובב),"מעיין ידוע ומרשים בקרבת ירושלים, המכונה ""המעיין המסתובב"" - בריכת-מים גדולה בשמורת-טבע עם נוף פתוח.",water,medium,jerusalem,31.8015927,35.1318339,שעה,1.5,154,false,false,false,true,free,,1,
ein-hanatziv,"עין הנצי""ב","מעיין זורם בקיבוץ עין הנצי""ב בעמק בית שאן, עם בריכה ומפל קטן - יעד רגוע לצד היישוב.",water,easy,north,32.47071,35.501973,שעה,1,60,true,false,false,true,free,,1,
ein-ziv,עין זיו,"מפל ובריכת-מעיין ציוריים בנחל כזיב, במרחק הליכה מעין טמיר ומצפור מונפורט - אחד המקומות היפים באזור בעונת הזרימה.",water,medium,north,33.0366667,35.2727778,שעה,2,60,true,false,false,true,free,,1,
lm-2fe74540,עין זיק,עין זיק — מעיין / נווה מדבר באזור נגב / שדה בוקר,water,easy,south,30.95,34.82,,0,0,true,false,false,true,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
lm-ba09b36b,עין זיתים,עין זיתים — מעיין / מקור מים באזור צפון / גליל עליון ואצבע הגליל,water,easy,north,32.965,35.485,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-947758e8,עין חגלה,עין חגלה — מעיין / מקור מים באזור מדבר יהודה / ים המלח ובקעת הירדן,water,easy,deadsea,31.83,35.51,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-ed257803,עין חובילה,עין חובילה — מעיין / מקור מים באזור ירושלים / הרי יהודה והשפלה,water,easy,jerusalem,31.6576,35.1022,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-hotem,עין חותם,"מעיין זורם בנחל כזיב העליון, בתוך שמורת הטבע נחל כזיב - בריכת-מים צלולה בסביבה ירוקה ומוצלת.",water,medium,north,33.004496,35.344056,שעה,2,90,true,false,false,true,free,,1,
lm-9c78d279,עין חנדק,עין חנדק — מעיין / מקור מים באזור ירושלים / הרי יהודה והשפלה,water,easy,jerusalem,31.762368,35.139001,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-28dc24a0,עין חניה,עין חניה — מעיין / אתר ארכיאולוגי באזור ירושלים,water,easy,jerusalem,31.73,35.16,,0,0,true,false,false,true,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
ein-hardelit,עין חרדלית,"אחד המעיינות המוכרים והפופולריים בנחל כזיב - בריכת-מים גדולה ועמוקה מוקפת צמחייה ירוקה, יעד מבוקש בעונה החמה.",water,easy,north,33.0431136,35.1857872,שעה,1,750,true,false,false,true,free,,1,
lm-0a5fcb1b,עין חרוד,עין חרוד — מעיין / מקור מים באזור צפון / גליל תחתון עמקים וגלבוע,water,easy,north,32.5553,35.3897,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-yivka,עין יבקע (מעיין הסוסים),מעיין זורם ופופולרי בגליל התחתון עם בריכת-מים גדולה ונוף ירוק מסביב - יעד רחצה מבוקש למשפחות.,water,easy,north,32.756441,35.174689,שעה,1,730,true,false,false,true,free,,1,
lm-b1cb50a6,עין יהב,עין יהב — מעיין / מקור מים באזור ערבה / הרי אילת,water,easy,south,30.65,35.21,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-yizrael,עין יזרעאל,"מעיין זורם לצד הגלבוע בעמק יזרעאל, עם בריכת-מים גדולה ומרפסת-עץ מעליה - יעד רחצה מבוקש ופופולרי באזור.",water,easy,north,32.559681,35.337471,שעה,1,400,true,false,true,true,free,,1,
ein-yarda,עין ירדה,"מעיין טבעי סמוך לראש פינה, באזור טיולים רגליים נעים - נקודת-מים שקטה בתוך נוף גלילי ירוק.",water,easy,north,33.0092865,35.5900929,כחצי שעה,1,70,true,false,false,true,free,,0.5,
ein-yorkeam,עין ירקעם,"מעיין מדברי נידח באזור מכתש רמון, בסמוך למצפה רמון - יעד לא-מוכר-מדי המשולב לרוב במסלולי-הליכה ארוכים וארוכי-טווח בהרי הנגב.",water,hard,south,30.9377778,35.04,4-5 שעות,9,60,false,false,false,true,free,,4.5,
lm-597e7572,עין ירקעם,עין ירקעם — גב / אתר מים באזור נגב,water,easy,south,30.92,34.98,,0,0,true,false,false,true,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
lm-4467df3c,עין כובס,עין כובס — מעיין / מקור מים באזור צפון / גליל עליון ואצבע הגליל,water,easy,north,32.96,35.51,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-kovshim,עין כובשים,"מעיין ופארק-חיות-בר קטן ביער חניתה בגליל המערבי, סמוך לאתר חומה ומגדל ולנחל הבאר - יעד משפחתי שקט.",water,easy,north,33.0822513,35.1697351,כחצי שעה,0.5,40,true,false,false,true,free,,0.5,
ein-kef,עין כיף,"בריכת מעיין קטנה ומוצלת בעצי תות בדרום רמת הגולן, סמוך לנחל אל-על - פינת-צינון שקטה עם שולחנות פיקניק, פחות מוכרת מהאתרים הגדולים בסביבה.",water,easy,north,32.8308,35.7644,כחצי שעה,0.5,60,true,false,false,true,free,,0.5,
ein-kesalon,עין כסלון,"בריכת-מעיין קטנה בנחל כסלון, עם קירות-אבן מסביב - נקודת-עצירה נעימה בדרך בהרי ירושלים.",water,easy,jerusalem,31.7780556,35.0511111,כחצי שעה,0.5,62,true,false,false,true,free,,0.5,
tiuli-91,עין כרם,"טיול בטבע פתוח בהרי ירושלים, באורך של כ-3 ק""מ ברמת קושי קלה.",nature,easy,jerusalem,31.7664,35.1625,כחצי שעה,3,2984,false,false,false,false,free,,,
lm-88ceecca,עין לבן,עין לבן — מעיין באזור ירושלים,water,easy,jerusalem,31.748,35.179,,0,0,true,false,false,true,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
ein-limor,עין לימור,"מעיין אינטימי בלב הרי ירושלים, סמוך לכפר עין ראפה, עם גישת-רכב נוחה כמעט עד המים - יעד רומנטי ושקט.",water,easy,jerusalem,31.792537,35.107359,כחצי שעה,0.5,120,true,false,false,true,free,,0.5,
lm-27f5aa26,עין מבוע,עין מבוע — מעיין באזור ירושלים ומדבר יהודה,water,easy,jerusalem,31.76,35.32,,0,0,true,false,false,true,free,,,https://www.parks.org.il/reserve-park/%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%94%D7%98%D7%91%D7%A2-%D7%A0%D7%97%D7%9C-%D7%A4%D7%A8%D7%AA-%D7%95%D7%90%D7%93%D7%99-%D7%A7%D7%9C%D7%98/
tiuli-62,"עין מבוע, נחל פרת - ואדי קלט","יעד טיול לאורך נחל ומקווי מים באזור ים המלח ומדבר יהודה — מסלול באורך כ-7 ק""מ, רמת קושי בינונית.",water,medium,deadsea,31.8324,35.3068,כ-2 שעות,7,1215,false,false,false,false,free,,,
ein-majnuna,עין מג'נונה,"מעיין בשמורת נחל בית העמק בגליל המערבי, המכונה גם ""המעיין המשוגע"" בזכות זרימתו הבלתי-סדירה - אתר טבע ייחודי.",water,medium,north,32.9616667,35.2279722,שעה,1.5,25,true,false,false,true,free,,1,
ein-moda,עין מודע,"אחד המעיינות המוכרים בפארק המעיינות בעמק בית שאן - בריכת-מים גדולה וטבעית, יעד רחצה מבוקש בעונה החמה.",water,easy,north,32.4790587,35.4559664,שעה,1.5,950,true,false,false,true,free,,1,
lm-04e75e13,עין מודע,עין מודע — מעיין באזור צפון / עמק המעיינות,water,easy,north,32.49,35.405,,0,0,true,false,false,true,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
lm-02130bcf,עין מור,עין מור — מעיין / מקור מים באזור נגב / באר שבע והר הנגב,water,easy,south,30.81,34.785,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
ein-matta,עין מטע,"מעיין קטן ושקט בהרי ירושלים, עם בריכת-מים צלולה מוקפת סלעים - יעד נעים לביקור קצר מחוץ לעיר.",water,easy,jerusalem,31.7155556,35.05,כחצי שעה,0.5,46,true,false,false,true,free,,0.5,
ein-miklaf,עין מקלף,"מעיין קטן ונגיש ליד מוצא, עם גישה נוחה כמעט עד לבריכת-המים - יעד קליל וקרוב לירושלים.",water,easy,jerusalem,31.7941887,35.1648354,כחצי שעה,0.5,10,true,false,false,true,free,,0.5,
ein-nun,עין נון,"מעיין קסום סמוך למגדל, לצד נופי הכנרת - בריכת-מים קטנה ומוצלת בתוך שטח חקלאי-ירוק, יעד שקט לביקור קליל.",water,easy,north,32.8411111,35.5102778,כחצי שעה,0.5,100,true,false,false,true,free,,0.5,
